"id","title","authors","venue","year"
"journals/sigmod/WolfsonSDNR95","View Maintenance in Mobile Computing","O Wolfson, A Sistla, S Dao, K Narayanan, R Raj","SIGMOD Record",1995
"conf/sigmod/BarclaySG00","TerraServer: A Spatial Data Warehouse","T Barclay, D Slutz, J Gray","SIGMOD Conference",2000
"conf/sigmod/SaltenisJLL00","Indexing the Positions of Continuously Moving Objects","S Saltenis, C Jensen, S Leutenegger, M Lopez","SIGMOD Conference",2000
"journals/sigmod/AlonsoCIM95","Managing Video Data in a Mobile Environment","R Alonso, Y Chang, L Iftode, V Mani","SIGMOD Record",1995
"conf/sigmod/SalemBCL00","How To Roll a Join: Asynchronous Incremental View Maintenance","K Salem, K Beyer, R Cochrane, B Lindsay","SIGMOD Conference",2000
"journals/sigmod/DunhamH95a","Mobile Computing and Databases: Anything New?","M Dunham, A Helal","SIGMOD Record",1995
"journals/sigmod/ElmagarmidJF95","Wireless Client/Server Computing for Personal Information Services and Applications","A Elmagarmid, J Jing, T Furukawa","SIGMOD Record",1995
"conf/sigmod/ChristophidesCS00","On Wrapping Query Languages and Efficient XML Integration","V Christophides, S Cluet, J Sim�on","SIGMOD Conference",2000
"journals/sigmod/DrewHKKLLLSW95","Data and Knowledge Base Research at Hong Kong University of Science and Technology","P Drew, B Hamidzadeh, K Karlapalem, A Kean, D Lee, Q Li, F Lochovsky, C Shum, B W�thrich","SIGMOD Record",1995
"conf/sigmod/BreunigKNS00","LOF: Identifying Density-Based Local Outliers","M Breunig, H Kriegel, R Ng, J Sander","SIGMOD Conference",2000
"conf/sigmod/ChoG00","Synchronizing a Database to Improve Freshness","J Cho, H Garcia-Molina","SIGMOD Conference",2000
"journals/sigmod/DunhamH95","From the Guest Editors - Special Section on Data Management Issues in Mobile Computing","M Dunham, A Helal","N/A",1995
"journals/sigmod/BhargavaAP95","Digital Library Services in Mobile Computing","B Bhargava, M Annamalai, E Pitoura","SIGMOD Record",1995
"conf/sigmod/FaloutsosSTT00","Spatial Join Selectivity Using Power Laws","C Faloutsos, B Seeger, A Traina, C Jr.","SIGMOD Conference",2000
"conf/sigmod/KornM00","Influence Sets Based on Reverse Nearest Neighbor Queries","F Korn, S Muthukrishnan","SIGMOD Conference",2000
"journals/sigmod/Ulusoy95","An Annotated Bibliography on Real-Time Database Systems","� Ulusoy","SIGMOD Record",1995
"conf/sigmod/LiefkeS00","XMILL: An Efficient Compressor for XML Data","H Liefke, D Suciu","SIGMOD Conference",2000
"journals/sigmod/Widom95a","Editor's Notes","J Widom","SIGMOD Record",1995
"journals/sigmod/NobleS95","A Research Status Report on Adaptation for Mobile Data Access","B Noble, M Satyanarayanan","SIGMOD Record",1995
"conf/sigmod/GarofalakisGRSS00","XTRACT: A System for Extracting Document Type Descriptors from XML Documents","M Garofalakis, A Gionis, R Rastogi, S Seshadri, K Shim","SIGMOD Conference",2000
"journals/sigmod/Fong95","Mapping Extended Entity Relationship Model to Object Modeling Technique","J Fong","SIGMOD Record",1995
"conf/sigmod/Nori00","Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract)","A Nori","SIGMOD Conference",2000
"conf/sigmod/Hellerstein00","Index Research: Forest or Trees? (Panel Abstract)","J Hellerstein","SIGMOD Conference",2000
"journals/sigmod/ONeilG95","Multi-Table Joins Through Bitmapped Join Indices","P O'Neil, G Graefe","SIGMOD Record",1995
"journals/sigmod/MaelbranckeO95","Optimizing Jan Jannink's Implementation of B+-tree Deletion","R Maelbrancke, H Olivie","SIGMOD Record",1995
"conf/sigmod/Ramakrishnan00","From Browsing to Interacting: DBMS Support for Responive Websites (Abstract)","R Ramakrishnan","SIGMOD Conference",2000
"journals/sigmod/AbiteboulH95","\Response to \""\""A Close Look at the IFO Data Model\""\""\""""","S Abiteboul, R Hull","SIGMOD Record",1995
"conf/sigmod/OrdonezC00","SQLEM: Fast Clustering in SQL using the EM Algorithm","C Ordonez, P Cereghini","SIGMOD Conference",2000
"conf/sigmod/BlakeleyD00","Tutorial: Data Access","N/A","N/A",2000
"journals/sigmod/Richey95","Condition Handling in SQL Persistent Stored Modules","J Richey","SIGMOD Record",1995
"journals/sigmod/RosenthalSMBTL95","Data Management Research at The MITRE Corporation","A Rosenthal, L Seligman, C McCollum, B Blaustein, B Thuraisingham, E Lafferty","SIGMOD Record",1995
"conf/sigmod/Gal00","Data Management in eCommerce: The Good, the Bad, and the Ugly","N/A","N/A",2000
"conf/sigmod/BratsbergT00","Tutorial: Designing an Ultra Highly Available DBMS","N/A","N/A",2000
"journals/sigmod/RisheSBDOALOSS95","Florida International University High Performance Database Research Center","N Rishe, W Sun, D Barton, Y Deng, C Orji, M Alexopoulos, L Loureiro, C 0002, M Sanchez, A Shaposhnikov","SIGMOD Record",1995
"journals/sigmod/PitouraB95","A Framework for Providing Consistent and Recoverable Agent-Based Access to Heterogeneous in Mobile Databases","E Pitoura, B Bhargava","SIGMOD Record",1995
"conf/sigmod/Carey00","On XML and Databases: Where's the Beef? (Panel Abstract)","M Carey","SIGMOD Conference",2000
"conf/sigmod/RaoR00","Making B+-Trees Cache Conscious in Main Memory","J Rao, K Ross","SIGMOD Conference",2000
"journals/sigmod/Wong95","An Introduction to Remy's Fast Polymorphic Record Projection","L Wong","SIGMOD Record",1995
"journals/sigmod/LeeCL95","An Aspect of Query Optimization in Multidatabase Systems (Extended Abstract)","C Lee, C Chen, H Lu","SIGMOD Record",1995
"conf/sigmod/AgrawalS00","Privacy-Preserving Data Mining","R Agrawal, R Srikant","SIGMOD Conference",2000
"journals/sigmod/DoanPK95","Design and User Testing of a Multi-Paradigm Query Interface to an Object-Oriented Database","D Doan, N Paton, A Kilgour","SIGMOD Record",1995
"conf/sigmod/JagadishKS00","On Effective Multi-Dimensional Indexing for Strings","H Jagadish, N Koudas, D Srivastava","SIGMOD Conference",2000
"journals/sigmod/Widom95","Editor's Notes","J Widom","SIGMOD Record",1995
"conf/sigmod/ChangBCLLS00","The Onion Technique: Indexing for Linear Optimization Queries","Y Chang, L Bergman, V Castelli, C Li, M Lo, J Smith","SIGMOD Conference",2000
"conf/sigmod/ChenCPPSTM00","Internet Traffic Warehouse","C Chen, M Cochinwala, C Petrone, M Pucci, S Samtani, P Santa, M Mesiti","SIGMOD Conference",2000
"journals/sigmod/X95a","Calls for Papers and Announcements","N/A","SIGMOD Record",1995
"conf/sigmod/AnnamalaiCD00","Indexing Images in Oracle8i","M Annamalai, R Chopra, S DeFazio","SIGMOD Conference",2000
"journals/sigmod/Finkelstein95","The New Middleware","R Finkelstein","SIGMOD Record",1995
"journals/sigmod/Stacey95","Replication: DB2, Oracle, or Sybase?","D Stacey","SIGMOD Record",1995
"conf/sigmod/PonnekantiK00","Online Index Rebuild","N Ponnekanti, H Kodavalla","SIGMOD Conference",2000
"journals/sigmod/Alonso95a","Trade Press News","N/A","N/A",1995
"conf/sigmod/LehnerSPC00","Maintenance of Automatic Summary Tables","W Lehner, R Sidle, H Pirahesh, R Cochrane","SIGMOD Conference",2000
"journals/sigmod/Alonso94","Trade Press News","N/A","N/A",1994
"conf/sigmod/BressanGOT00","Integrating Replacement Policies in StorM: An Extensible Approach","C Goh, B Ooi, S Bressan, K Tan","SIGMOD Conference",2000
"journals/sigmod/Winslett94","Progress on HPCC and NII","M Winslett","SIGMOD Record",1994
"conf/sigmod/ReveszCKLLW00","The MLPQ/GIS Constraint Database System","P Revesz, R Chen, P Kanjamala, Y Li, Y Liu, Y Wang","SIGMOD Conference",2000
"conf/sigmod/ChakrabartiM99","Efficient Concurrency Control in Multidimensional Access Methods","K Chakrabarti, S Mehrotra","SIGMOD Conference",1999
"journals/tods/TaoSP03","Analysis of predictive spatio-temporal queries","Y Tao, J Sun, D Papadias","ACM Trans. Database Syst.",2003
"journals/tods/LakshmananLN03","Efficient dynamic mining of constrained frequent sets","L Lakshmanan, C Leung, R Ng","ACM Trans. Database Syst.",2003
"conf/sigmod/AggarwalPWYP99","Fast Algorithms for Projected Clustering","C Aggarwal, C Procopiuc, J Wolf, P Yu, J Park","SIGMOD Conference",1999
"conf/sigmod/HsuLG00","Image Mining in IRIS: Integrated Retinal Information System","W Hsu, M Lee, K Goh","SIGMOD Conference",2000
"journals/tods/ChoG03","Effective page refresh policies for Web crawlers","J Cho, H Garcia-Molina","ACM Trans. Database Syst.",2003
"journals/tods/Chomicki03","Preference formulas in relational queries","J Chomicki","ACM Trans. Database Syst.",2003
"conf/sigmod/Rodriguez-Martinez00","MOCHA: A Database Middleware System Featuring Automatic Deployment of Application-Specific Functionality","M Rodriguez-Martinez, N Roussopoulos, J McGann, S Kelley, V Katz, Z Song, J J�J�","SIGMOD Conference",2000
"conf/sigmod/YangYW00","TIP: A Temporal Extension to Informix","J Yang, H Ying, J Widom","SIGMOD Conference",2000
"journals/tods/DiaoAFZF03","Path sharing and predicate evaluation for high-performance XML filtering","Y Diao, M Altinel, M Franklin, H Zhang, P Fischer","ACM Trans. Database Syst.",2003
"conf/sigmod/LiBCS00","SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine","C Li, L Bergman, V Castelli, J Smith","SIGMOD Conference",2000
"journals/tods/HjaltasonS03","Index-driven similarity search in metric spaces","G Hjaltason, H Samet","ACM Trans. Database Syst.",2003
"conf/sigmod/MerialdoAMMP00","Homer: a Model-Based CASE Tool for Data-Intensive Web Sites","P Merialdo, P Atzeni, M Magnante, G Mecca, M Pecorone","SIGMOD Conference",2000
"journals/sigmod/DreyerDS94","Research Perspectives for Time Series Management Systems","W Dreyer, A Dittrich, D Schmidt","SIGMOD Record",1994
"journals/sigmod/DiazJPa94","Supporting Dynamic Displays Using Active Rules","O D�az, A Jaime, N Paton, G al-Qaimari","SIGMOD Record",1994
"conf/sigmod/BerckenDS00","javax.XXL: A prototype for a Library of Query processing Algorithms","J Bercken, J Dittrich, B Seeger","SIGMOD Conference",2000
"journals/sigmod/Snodgrass94","Overview of the Special Section on Temporal Database Infrastructure","R Snodgrass","SIGMOD Record",1994
"conf/sigmod/Sarawagi00","i3: Intelligent, Interactive Investigaton of OLAP data cubes","S Sarawagi, G Sathe","SIGMOD Conference",2000
"conf/sigmod/PeiMHZ00","Towards Data Mining Benchmarking: A Testbed for Performance Study of Frequent Pattern Mining","J Pei, R Mao, K Hu, H Zhu","SIGMOD Conference",2000
"journals/sigmod/PissinouSEMOPSTD94","Towards an Infrastructure for Temporal Databases: Report of an Invitational ARPA/NSF Workshop","N/A","N/A",1994
"conf/sigmod/ShuklaD00","Tutorial: LDAP Directory Services - Just Another Database Application?","N/A","N/A",2000
"journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94","TSQL2 Language Specification","R Snodgrass, I Ahn, G Ariav, D Batory, J Clifford, C Dyreson, R Elmasri, F Grandi, C Jensen, W K�fer, N Kline, K Kulkarni, T Leung, N Lorentzos, J Roddick, A Segev, M Soo, S Sripada","SIGMOD Record",1994
"journals/sigmod/Loeffen94","Text Databases: A Survey of Text Models and Systems","A Loeffen","SIGMOD Record",1994
"conf/sigmod/IvesLPST00","Self-Organizing Data Sharing Communities with SAGRES","Z Ives, A Levy, J Madhavan, R Pottinger, S Saroiu, I Tatarinov, S Betzler, Q Chen, E Jaslikowska, J Su, W Yeung","SIGMOD Conference",2000
"journals/sigmod/NorrieBSW94","The Database Research Group at ETH Zurich","M Norrie, S Blott, H Schek, G Weikum","SIGMOD Record",1994
"conf/sigmod/FegarasSRM00","lambda-DB: An ODMG-Based Object-Oriented DBMS","L Fegaras, C Srinivasan, A Rajendran, D Maier","SIGMOD Conference",2000
"journals/sigmod/Gallagher94","Influencing Database Language Standards","L Gallagher","SIGMOD Record",1994
"conf/sigmod/RundensteinerCCSO00","SERFing the Web: Web Site Management Made Easy","E Rundensteiner, K Claypool, L Chen, H Su, K Oenoki","SIGMOD Conference",2000
"conf/sigmod/YerneniLGU99","Computing Capabilities of Mediators","R Yerneni, C Li, H Garcia-Molina, J Ullman","SIGMOD Conference",1999
"journals/tods/MayL02","Understanding the global semantics of referential actions using logic rules","W May, B Lud�scher","ACM Trans. Database Syst.",2002
"conf/sigmod/Keim99","Efficient Geometry-based Similarity Search of 3D Spatial Databases","D Keim","SIGMOD Conference",1999
"journals/tods/MelnikG03","Adaptive algorithms for set containment joins","S Melnik, H Garcia-Molina","ACM Trans. Database Syst.",2003
"conf/sigmod/DavulcuFKR99","A Layered Architecture for Querying Dynamic Web Content","H Davulcu, J Freire, M Kifer, I Ramakrishnan","SIGMOD Conference",1999
"journals/tods/FernandezKSMT02","SilkRoute: A framework for publishing relational data in XML","M Fernandez, Y Kadiyska, D Suciu, A Morishima, W Tan","ACM Trans. Database Syst.",2002
"journals/tods/CiacciaP02","Searching in metric spaces with user-defined and approximate distances","P Ciaccia, M Patella","ACM Trans. Database Syst.",2002
"conf/sigmod/CallanCD99","Automatic Discovery of Language Models for Text Databases","J Callan, M Connell, A Du","SIGMOD Conference",1999
"conf/sigmod/BeyerR99","Bottom-Up Computation of Sparse and Iceberg CUBEs","K Beyer, R Ramakrishnan","SIGMOD Conference",1999
"journals/tods/GibbonsMP02","Fast incremental maintenance of approximate histograms","P Gibbons, Y Matias, V Poosala","ACM Trans. Database Syst.",2002
"conf/sigmod/MayrS99","Client-Site Query Extensions","T Mayr, P Seshadri","SIGMOD Conference",1999
"journals/tods/CaldersNW02","Searching for dependencies at multiple abstraction levels","T Calders, R Ng, J Wijsen","ACM Trans. Database Syst.",2002
"conf/sigmod/AggarwalWY99","A New Method for Similarity Indexing of Market Basket Data","C Aggarwal, J Wolf, P Yu","SIGMOD Conference",1999
"journals/tods/ChakrabartiKMP02","Locally adaptive dimensionality reduction for indexing large time series databases","K Chakrabarti, E Keogh, S Mehrotra, M Pazzani","ACM Trans. Database Syst.",2002
"journals/tods/TaoPZ02","Cost models for overlapping and multiversion structures","Y Tao, D Papadias, J Zhang","ACM Trans. Database Syst.",2002
"conf/sigmod/KotidisR99","DynaMat: A Dynamic View Management System for Data Warehouses","Y Kotidis, N Roussopoulos","SIGMOD Conference",1999
"conf/sigmod/ChanI99","An Efficient Bitmap Encoding Scheme for Selection Queries","C Chan, Y Ioannidis","SIGMOD Conference",1999
"journals/tods/JacoxS03","Iterative spatial join","E Jacox, H Samet","ACM Trans. Database Syst.",2003
"conf/sigmod/VitterW99","Approximate Computation of Multidimensional Aggregates of Sparse Data Using Wavelets","J Vitter, M Wang","SIGMOD Conference",1999
"journals/tods/WijesekeraJPH03","Removing permissions in the flexible authorization framework","D Wijesekera, S Jajodia, F Parisi-Presicce, � Hagstr�m","ACM Trans. Database Syst.",2003
"conf/sigmod/IvesFFLW99","An Adaptive Query Execution System for Data Integration","Z Ives, D Florescu, M Friedman, A Levy, D Weld","SIGMOD Conference",1999
"journals/tods/TaoP03","Spatial queries in dynamic environments","Y Tao, D Papadias","ACM Trans. Database Syst.",2003
"conf/sigmod/BlohsfeldKS99","A Comparison of Selectivity Estimators for Range Queries on Metric Attributes","B Blohsfeld, D Korus, B Seeger","SIGMOD Conference",1999
"journals/tods/Jimenez-PerisPAK03","Are quorums an alternative for data replication?","R Jim�nez-Peris, M Pati�o-Mart�nez, G Alonso, B Kemme","ACM Trans. Database Syst.",2003
"conf/sigmod/Jamil99","Belief Reasoning in MLS Deductive Databases","H Jamil","SIGMOD Conference",1999
"journals/tods/LechtenborgerV03","On the computation of relational view complements","J Lechtenb�rger, G Vossen","ACM Trans. Database Syst.",2003
"journals/tods/GunopulosKMSTS03","Discovering all most specific sentences","D Gunopulos, R Khardon, H Mannila, S Saluja, H Toivonen, R Sharm","ACM Trans. Database Syst.",2003
"conf/sigmod/ShanmugasundaramNSR99","Efficient Concurrency Control for Broadcast Environments","J Shanmugasundaram, A Nithrakashyap, R Sivasankaran, K Ramamritham","SIGMOD Conference",1999
"journals/tods/KarpSP03","A simple algorithm for finding frequent elements in streams and bags","R Karp, S Shenker, C Papadimitriou","ACM Trans. Database Syst.",2003
"conf/sigmod/GehrkeGRL99","BOAT-Optimistic Decision Tree Construction","J Gehrke, V Ganti, R Ramakrishnan, W Loh","SIGMOD Conference",1999
"conf/sigmod/AdaliSS99","A Multimedia Presentation Algebra","S Adali, M Sapino, V Subrahmanian","SIGMOD Conference",1999
"journals/tods/BeneventanoBS03","Description logics for semantic query optimization in object-oriented database systems","D Beneventano, S Bergamaschi, C Sartori","ACM Trans. Database Syst.",2003
"journals/sigmod/Segev94a","Editor's Notes","A Segev","SIGMOD Record",1994
"conf/sigmod/CruzJ99","A User-Centered Interface for Querying Distributed Multimedia Databases","I Cruz, K James","SIGMOD Conference",1999
"journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a","A TSQL2 Tutorial","nodgrass, I Ahn, G Ariav, D Batory, J Clifford, C Dyreson, R Elmasri, F Grandi, C Jensen, W K�fer, N Kline, K Kulkarni, T Leung, N Lorentzos, J Roddick, A Segev, M Soo, S Sripada","SIGMOD Record",1994
"conf/sigmod/MamoulisP99","Integration of Spatial Join Algorithms for Processing Multiple Inputs","N Mamoulis, D Papadias","SIGMOD Conference",1999
"conf/sigmod/RundensteinerKZWLLN99","Evolvable View Environment (EVE): Non-Equivalent View Maintenance under Schema Changes","E Rundensteiner, A Koeller, X Zhang, A Wyk, Y Li, A Lee, A Nica","SIGMOD Conference",1999
"journals/sigmod/Qian94a","Announcements from NSF, NASA, and Elsewhere","X Qian","SIGMOD Record",1994
"journals/sigmod/X94b","Calls for Papers / Announcements","N/A","SIGMOD Record",1994
"conf/sigmod/NgLHM99","Exploratory Mining via Constrained Frequent Set Queries","R Ng, L Lakshmanan, J Han, T Mah","SIGMOD Conference",1999
"journals/sigmod/Datta94","Research Issues in Databases for ARCS: Active Rapidly Changing Data Systems","A Datta","SIGMOD Record",1994
"conf/sigmod/WolfsonSXZC99","DOMINO: Databases fOr MovINg Objects tracking","O Wolfson, A Sistla, B Xu, J Zhou, S Chamberlain","SIGMOD Conference",1999
"conf/sigmod/BraumandlKK99","Database Patchwork on the Internet","R Braumandl, A Kemper, D Kossmann","SIGMOD Conference",1999
"journals/sigmod/Klein94","How to Modify SQL Queries in Order to Guarantee Sure Answers","H Klein","SIGMOD Record",1994
"journals/sigmod/Chen94","Database Research at NTHU and ITRI","A Chen","SIGMOD Record",1994
"conf/sigmod/LiuHBPT99","An XML-based Wrapper Generator for Web Information Extraction","L Liu, W Han, D Buttler, C Pu, W Tang","SIGMOD Conference",1999
"journals/sigmod/Group94","Response to the March 1994 ODMG-93 Commentary Written by Dr. Won Kim of UniSQL, Inc","O Group","SIGMOD Record",1994
"conf/sigmod/AltinelABFSZ99","DBIS-Toolkit: Adaptable Middleware for Large Scale Data Delivery","M Altinel, D Aksoy, T Baby, M Franklin, W Shapiro, S Zdonik","SIGMOD Conference",1999
"conf/sigmod/Greer99","Daytona And The Fourth-Generation Language Cymbal","R Greer","SIGMOD Conference",1999
"journals/sigmod/GlavitschSW94","Metadata for Integrating Speech Documents in a Text Retrieval System","U Glavitsch, P Sch�uble, M Wechsler","SIGMOD Record",1994
"journals/sigmod/ChenHKPW94","Metadata for Mixed-Media Access","F Chen, M Hearst, J Kupiec, J Pedersen, L Wilcox","SIGMOD Record",1994
"conf/sigmod/TrisoliniLN99","Data Integration and Warehousing in Telecom Italia","S Trisolini, M Lenzerini, D Nardi","SIGMOD Conference",1999
"journals/sigmod/AndersonS94","SEQUOIA 2000 Metadata Schema for Satellite Images","J Anderson, M Stonebraker","SIGMOD Record",1994
"conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99","DataBlitz Storage Manager: Main Memory Database Performance for Critical Applications","J Baulier, P Bohannon, S Gogate, C Gupta, S Haldar, S Joshi, A Khivesera, H Korth, P McIlroy, J Miller, P Narayan, M Nemeth, R Rastogi, S Seshadri, A Silberschatz, S Sudarshan, M Wilder, C Wei","SIGMOD Conference",1999
"journals/sigmod/GroskyFS94","Using Metadata for the Intelligent Browsing of Structured Media Objects","W Grosky, F Fotouhi, I Sethi","SIGMOD Record",1994
"conf/sigmod/Kohler99","EMC Information Sharing: Direct Access to MVS Data from Unix and NT","W Kohler","SIGMOD Conference",1999
"journals/sigmod/Alonso94b","Trade Press News - Announcement and Preface","N/A","N/A",1994
"conf/sigmod/HinneburgK99","Clustering Methods for Large Databases: From the Past to the Future","A Hinneburg, D Keim","SIGMOD Conference",1999
"conf/sigmod/KrishnamurthyBN99","Bringing Object-Relational Technology to Mainstream","V Krishnamurthy, S Banerjee, A Nori","SIGMOD Conference",1999
"journals/sigmod/Rosneblatt94","Unix RDBMS: The Next Generation","B Rosneblatt","SIGMOD Record",1994
"journals/sigmod/BarclayBGS94","Loading Databases Using Dataflow Parallelism","T Barclay, R Barnes, J Gray, P Sundaresan","SIGMOD Record",1994
"conf/sigmod/Ozsu99","Data Management Issues in Electronic Commerce (Panel)","M �zsu","SIGMOD Conference",1999
"conf/sigmod/Mohan99","A Database Perspective on Lotus Domino/Notes","C Mohan","SIGMOD Conference",1999
"journals/sigmod/MattosD94","Recent Design Trade-offs in SQL3","N Mattos, L DeMichiel","SIGMOD Record",1994
"conf/sigmod/FlorescuLMS99","Query Optimization in the Presence of Limited Access Patterns","D Florescu, A Levy, I Manolescu, D Suciu","SIGMOD Conference",1999
"journals/sigmod/JensenCEGHJ94","A Consensus Glossary of Temporal Database Concepts","C Jensen, J Clifford, R Elmasri, S Gadia, P Hayes, S Jajodia","SIGMOD Record",1994
"conf/sigmod/HaasH99","Ripple Joins for Online Aggregation","P Haas, J Hellerstein","SIGMOD Conference",1999
"journals/sigmod/GeppertD94","Constructing the Next 100 Database Management Systems","A Geppert, K Dittrich","SIGMOD Record",1994
"conf/sigmod/AcharyaGPR99a","Join Synopses for Approximate Query Answering","S Acharya, P Gibbons, V Poosala, S Ramaswamy","SIGMOD Conference",1999
"journals/sigmod/Yang94","A Hypertext Query Language for Images","L Yang","SIGMOD Record",1994
"conf/sigmod/ChaudhuriMN99","On Random Sampling over Joins","S Chaudhuri, R Motwani, V Narasayya","SIGMOD Conference",1999
